date,open,high,low,close,adj_close,volume
2017-08-08,247.50999450683594,248.91000366210938,246.8300018310547,247.25999450683594,230.68280029296875,61719400
2017-08-09,246.47000122070312,247.30999755859375,246.05999755859375,247.25,230.67344665527344,62632600
2017-08-10,246.2899932861328,246.44000244140625,243.6999969482422,243.75999450683594,227.41744995117188,120479500
2017-08-11,244.02000427246094,244.8000030517578,243.75,244.1199951171875,227.75331115722656,74869900
2017-08-14,245.58999633789062,246.7899932861328,245.5500030517578,246.5399932861328,230.01101684570312,73291900
2017-08-15,246.97999572753906,247.0,246.16000366210938,246.50999450683594,229.9830780029297,55242700
2017-08-16,247.11000061035156,247.57000732421875,246.4499969482422,246.94000244140625,230.3842315673828,56715500
2017-08-17,246.24000549316406,246.60000610351562,243.08999633789062,243.08999633789062,226.7923583984375,128490400
2017-08-18,242.89999389648438,244.19000244140625,242.1999969482422,242.7100067138672,226.4378662109375,136748000
2017-08-21,242.63999938964844,243.1999969482422,241.8300018310547,242.89999389648438,226.6151123046875,65469700
2017-08-22,243.57000732421875,245.6199951171875,243.5500030517578,245.44000244140625,228.9848175048828,63140100
2017-08-23,244.3300018310547,245.0500030517578,244.16000366210938,244.55999755859375,228.163818359375,50203800
2017-08-24,245.0,245.17999267578125,243.75,243.99000549316406,227.63204956054688,50741700
2017-08-25,244.89999389648438,245.61000061035156,244.38999938964844,244.55999755859375,228.163818359375,64445900
2017-08-28,245.1699981689453,245.1999969482422,244.08999633789062,244.57000732421875,228.1731719970703,40565600
2017-08-29,243.05999755859375,245.14999389648438,242.92999267578125,244.85000610351562,228.4343719482422,51135700
2017-08-30,244.8300018310547,246.32000732421875,244.6199951171875,246.00999450683594,229.5166015625,62030800
2017-08-31,246.72000122070312,247.77000427246094,246.0500030517578,247.49000549316406,230.89739990234375,103803900
2017-09-01,247.9199981689453,248.3300018310547,247.6699981689453,247.83999633789062,231.2239532470703,62007000
2017-09-05,247.25999450683594,247.52000427246094,244.9499969482422,246.05999755859375,229.5632781982422,91398800
2017-09-06,246.83999633789062,247.27999877929688,246.22999572753906,246.89999389648438,230.346923828125,57916900
2017-09-07,247.25,247.27000427246094,246.39999389648438,246.8699951171875,230.31893920898438,58034700
2017-09-08,246.5399932861328,247.11000061035156,246.3000030517578,246.5800018310547,230.04835510253906,63832800
2017-09-11,248.0399932861328,249.3000030517578,248.02000427246094,249.2100067138672,232.50205993652344,71364800
2017-09-12,249.6300048828125,250.08999633789062,249.4199981689453,250.0500030517578,233.28578186035156,56896000
2017-09-13,249.72000122070312,250.2100067138672,249.58999633789062,250.1699981689453,233.39768981933594,59228000
2017-09-14,249.8000030517578,250.32000732421875,249.60000610351562,250.08999633789062,233.32308959960938,95446300
2017-09-15,248.69000244140625,249.2899932861328,248.57000732421875,249.19000244140625,233.6371612548828,95432400
2017-09-18,249.61000061035156,250.1199951171875,249.27999877929688,249.72000122070312,234.1341094970703,46235200
2017-09-19,250.0,250.07000732421875,249.60000610351562,249.97000122070312,234.36846923828125,47108100
2017-09-20,250.07000732421875,250.19000244140625,248.9199981689453,250.05999755859375,234.45285034179688,59574100
2017-09-21,249.8800048828125,249.97999572753906,249.19000244140625,249.38999938964844,233.82469177246094,48211400
2017-09-22,249.0500030517578,249.6300048828125,249.02000427246094,249.44000244140625,233.87156677246094,51214000
2017-09-25,249.14999389648438,249.5500030517578,248.0800018310547,248.92999267578125,233.3933868408203,57064400
2017-09-26,249.4199981689453,249.6999969482422,248.80999755859375,249.0800018310547,233.53402709960938,54082000
2017-09-27,249.8800048828125,250.49000549316406,248.8699951171875,250.0500030517578,234.44349670410156,81001400
2017-09-28,249.72999572753906,250.44000244140625,249.6300048828125,250.35000610351562,234.7247772216797,44778800
2017-09-29,250.33999633789062,251.32000732421875,250.1300048828125,251.22999572753906,235.54986572265625,85578000
2017-10-02,251.49000549316406,252.32000732421875,251.2899932861328,252.32000732421875,236.57180786132812,59023000
2017-10-03,252.32000732421875,252.88999938964844,252.22999572753906,252.86000061035156,237.07810974121094,66810200
2017-10-04,252.69000244140625,253.44000244140625,252.55999755859375,253.16000366210938,237.35940551757812,55953600
2017-10-05,253.5399932861328,254.67999267578125,253.1999969482422,254.66000366210938,238.76577758789062,63522800
2017-10-06,254.14999389648438,254.6999969482422,253.85000610351562,254.3699951171875,238.49386596679688,80646000
2017-10-09,254.6300048828125,254.6999969482422,253.64999389648438,253.9499969482422,238.10006713867188,35803100
2017-10-10,254.60000610351562,255.0500030517578,253.97999572753906,254.6199951171875,238.728271484375,43057400
2017-10-11,254.50999450683594,255.02000427246094,254.32000732421875,255.02000427246094,239.1033172607422,47674300
2017-10-12,254.66000366210938,255.05999755859375,254.3699951171875,254.63999938964844,238.7470245361328,47065100
2017-10-13,255.13999938964844,255.27000427246094,254.63999938964844,254.9499969482422,239.0376739501953,54800400
2017-10-16,255.2100067138672,255.50999450683594,254.82000732421875,255.2899932861328,239.35646057128906,38221700
2017-10-17,255.22999572753906,255.52000427246094,254.97999572753906,255.47000122070312,239.5252227783203,31561000
2017-10-18,255.89999389648438,255.9499969482422,255.5,255.72000122070312,239.75961303710938,40888300
2017-10-19,254.8300018310547,255.8300018310547,254.35000610351562,255.7899932861328,239.8252410888672,61903800
2017-10-20,256.70001220703125,257.1400146484375,255.77000427246094,257.1099853515625,241.0628662109375,89176400
2017-10-23,257.4800109863281,257.510009765625,256.0199890136719,256.1099853515625,240.125244140625,63915300
2017-10-24,256.6000061035156,256.8299865722656,256.1499938964844,256.55999755859375,240.5471649169922,66935900
2017-10-25,256.17999267578125,256.30999755859375,254.0,255.2899932861328,239.35646057128906,103715300
2017-10-26,255.99000549316406,256.29998779296875,255.47999572753906,255.6199951171875,239.6658477783203,69798000
2017-10-27,256.4700012207031,257.8900146484375,255.6300048828125,257.7099914550781,241.62539672851562,85562500
2017-10-30,256.4700012207031,257.6000061035156,256.4100036621094,256.75,240.72535705566406,54285700
2017-10-31,257.17999267578125,257.44000244140625,256.80999755859375,257.1499938964844,241.10032653808594,60304800
2017-11-01,258.0400085449219,258.42999267578125,257.07000732421875,257.489990234375,241.41912841796875,54202700
2017-11-02,257.4100036621094,257.75,256.19000244140625,257.5899963378906,241.51290893554688,56449500
2017-11-03,257.7699890136719,258.5,257.29998779296875,258.45001220703125,242.31922912597656,59589700
2017-11-06,258.29998779296875,259.0,258.2200012207031,258.8500061035156,242.6942596435547,49652600
2017-11-07,258.9700012207031,259.3500061035156,258.0899963378906,258.6700134277344,242.52549743652344,57502200
2017-11-08,258.4700012207031,259.2200012207031,258.1499938964844,259.1099853515625,242.93800354003906,50469600
2017-11-09,257.7300109863281,258.3900146484375,256.3599853515625,258.1700134277344,242.0567169189453,95085500
2017-11-10,257.7300109863281,258.2900085449219,257.3699951171875,258.0899963378906,241.9816436767578,59984700
2017-11-13,257.30999755859375,258.5899963378906,257.2699890136719,258.3299865722656,242.2067108154297,50228600
2017-11-14,257.4100036621094,257.8500061035156,256.5199890136719,257.7300109863281,241.6441650390625,61315200
2017-11-15,256.6199951171875,257.2200012207031,255.6300048828125,256.44000244140625,240.43467712402344,80811500
2017-11-16,257.5199890136719,259.0400085449219,257.4700012207031,258.6199951171875,242.4785919189453,67777000
2017-11-17,258.2200012207031,258.5899963378906,257.7699890136719,257.8599853515625,241.76602172851562,75756800
2017-11-20,258.1400146484375,258.5199890136719,257.8599853515625,258.29998779296875,242.17855834960938,48075500
2017-11-21,259.17999267578125,260.20001220703125,258.260009765625,259.989990234375,243.7630615234375,69176800
2017-11-22,260.0,260.1499938964844,259.57000732421875,259.760009765625,243.54747009277344,45033400
2017-11-24,260.32000732421875,260.4800109863281,260.1600036621094,260.3599853515625,244.10997009277344,27856500
2017-11-27,260.4100036621094,260.75,260.0,260.2300109863281,243.98812866210938,52274900
2017-11-28,260.760009765625,262.8999938964844,260.6499938964844,262.8699951171875,246.4633331298828,98971700
2017-11-29,263.0199890136719,263.6300048828125,262.20001220703125,262.7099914550781,246.31332397460938,77512100
2017-11-30,263.760009765625,266.04998779296875,263.6700134277344,265.010009765625,248.4698028564453,127894400
2017-12-01,264.760009765625,265.30999755859375,260.760009765625,264.4599914550781,247.95411682128906,164390900
2017-12-04,266.30999755859375,266.79998779296875,264.0799865722656,264.1400146484375,247.65408325195312,94040600
2017-12-05,263.19000244140625,265.1499938964844,263.0400085449219,263.19000244140625,246.7633819580078,77994500
2017-12-06,263.29998779296875,263.7300109863281,262.7099914550781,263.239990234375,246.8102569580078,75898600
2017-12-07,264.07000732421875,264.42999267578125,262.94000244140625,264.07000732421875,247.5884552001953,77218600
2017-12-08,265.1600036621094,265.5199890136719,264.0299987792969,265.510009765625,248.93861389160156,76563900
2017-12-11,266.30999755859375,266.3800048828125,265.4800109863281,266.30999755859375,249.68862915039062,83077500
2017-12-12,267.2099914550781,267.32000732421875,266.3500061035156,266.7799987792969,250.1292724609375,85195800
2017-12-13,267.05999755859375,267.55999755859375,266.6499938964844,266.75,250.10118103027344,102905400
2017-12-14,267.0899963378906,267.2200012207031,265.6000061035156,265.6600036621094,249.07920837402344,100666700
2017-12-15,265.45001220703125,267.0400085449219,265.3900146484375,266.510009765625,251.1533966064453,144610300
2017-12-18,268.1000061035156,268.6000061035156,267.9800109863281,268.20001220703125,252.74603271484375,83653600
2017-12-19,268.4800109863281,268.5299987792969,267.0899963378906,267.1700134277344,251.77537536621094,82382900
2017-12-20,268.2699890136719,268.3299865722656,266.69000244140625,267.0299987792969,251.64344787597656,76751500
2017-12-21,267.739990234375,268.3900146484375,267.29998779296875,267.5799865722656,252.16175842285156,67032300
2017-12-22,267.6000061035156,267.6400146484375,266.8999938964844,267.510009765625,252.09580993652344,78720900
2017-12-26,267.04998779296875,267.44000244140625,266.8900146484375,267.19000244140625,251.79421997070312,45244400
2017-12-27,267.3800048828125,267.7300109863281,267.010009765625,267.32000732421875,251.91673278808594,57751000
2017-12-28,267.8900146484375,267.9200134277344,267.45001220703125,267.8699951171875,252.43504333496094,45116100
2017-12-29,268.5299987792969,268.54998779296875,266.6400146484375,266.8599853515625,251.48324584960938,96007400
2018-01-02,267.8399963378906,268.80999755859375,267.3999938964844,268.7699890136719,253.28314208984375,86655700
2018-01-03,268.9599914550781,270.6400146484375,268.9599914550781,270.4700012207031,254.88516235351562,90070400
2018-01-04,271.20001220703125,272.1600036621094,270.5400085449219,271.6099853515625,255.95948791503906,80636400
2018-01-05,272.510009765625,273.55999755859375,271.95001220703125,273.4200134277344,257.665283203125,83524000
2018-01-08,273.30999755859375,274.1000061035156,272.9800109863281,273.9200134277344,258.13641357421875,57319200
2018-01-09,274.3999938964844,275.25,274.0799865722656,274.5400085449219,258.720703125,57254000
2018-01-10,273.67999267578125,274.4200134277344,272.9200134277344,274.1199951171875,258.32489013671875,69574300
2018-01-11,274.75,276.1199951171875,274.55999755859375,276.1199951171875,260.2096252441406,62361500
2018-01-12,276.4200134277344,278.1099853515625,276.0799865722656,277.9200134277344,261.9059753417969,90816100
2018-01-16,279.3500061035156,280.0899963378906,276.17999267578125,276.9700012207031,261.0107116699219,106555100
2018-01-17,278.0299987792969,280.04998779296875,276.9700012207031,279.6099853515625,263.49853515625,113258800
2018-01-18,279.4800109863281,279.9599914550781,278.5799865722656,279.1400146484375,263.0556945800781,100728000
2018-01-19,279.79998779296875,280.4100036621094,279.1400146484375,280.4100036621094,264.2524719238281,140920100
2018-01-22,280.1700134277344,282.69000244140625,280.1099853515625,282.69000244140625,266.40106201171875,91322400
2018-01-23,282.739990234375,283.6199951171875,282.3699951171875,283.2900085449219,266.966552734375,97084700
2018-01-24,284.0199890136719,284.70001220703125,281.8399963378906,283.17999267578125,266.86279296875,134816100
2018-01-25,284.1600036621094,284.2699890136719,282.3999938964844,283.29998779296875,266.9759216308594,84587300
2018-01-26,284.25,286.6300048828125,283.9599914550781,286.5799865722656,270.0669250488281,107743100
2018-01-29,285.92999267578125,286.42999267578125,284.5,284.67999267578125,268.2763977050781,90118300
2018-01-30,282.6000061035156,284.739990234375,281.2200012207031,281.760009765625,265.5246887207031,131796400
2018-01-31,282.7300109863281,283.29998779296875,280.67999267578125,281.8999938964844,265.6566162109375,108364800
2018-02-01,281.07000732421875,283.05999755859375,280.67999267578125,281.5799865722656,265.35498046875,90102500
2018-02-02,280.0799865722656,280.2300109863281,275.4100036621094,275.45001220703125,259.5782775878906,173174800
2018-02-05,273.45001220703125,275.8500061035156,263.30999755859375,263.92999267578125,248.72201538085938,294681800
2018-02-06,259.94000244140625,269.70001220703125,258.70001220703125,269.1300048828125,253.6224822998047,355026800
2018-02-07,268.5,272.3599853515625,267.5799865722656,267.6700134277344,252.24656677246094,167376100
2018-02-08,268.010009765625,268.1700134277344,257.5899963378906,257.6300048828125,242.7850799560547,246449500
2018-02-09,260.79998779296875,263.6099853515625,252.9199981689453,261.5,246.43206787109375,283565300
